2.2,0.69
2.22,0.695
2.24,0.375
2.26,0.365
2.28,0.72
2.3,0.725
2.32,0.73
2.34,-0.86
2.36,0.74
2.38,0.85
2.4,-0.845
2.42,-0.84
2.44,0.29
2.46,0.28
2.48,-0.825
2.5,0.775
2.52,0.78
2.54,0.24
2.56,0.785
2.58,0.89
2.6,0.79
2.62,0.2
2.64,-0.78
2.66,0.8
2.68,-0.77
2.7,-0.765
2.72,0.81
2.74,0.81
2.76,0.915
2.78,-0.735
2.8,0.095
2.82,0.82
2.84,-0.715
2.86,0.82
2.88,0.93
2.9,0.82
2.92,-0.68
2.94,0.82
2.96,-0.66
2.98,-0.65
3.0,-0.635
3.02,0.82
3.04,0.82
3.06,-0.115
3.08,-0.58
3.1,0.82
3.12,-0.535
3.14,-0.505
3.16,-0.47
3.18,0.825
3.2,0.825
3.22,0.825
3.24,0.825
3.26,0.825
3.28,0.83
3.3,0.83
3.32,0.83
3.34,0.83
3.36,0.83
3.38,0.835
3.4,0.975
3.42,0.975
3.44,0.975
3.46,0.975
3.48,0.98
3.5,0.84
3.52,0.98
3.54,0.98
3.56,0.835
3.58,0.835
3.6,0.835
3.62,0.835
3.64,0.835
3.66,0.835
3.68,0.835
3.7,0.835
3.72,0.835
3.74,0.835
3.76,0.995
3.78,0.995
3.8,0.995
3.82,0.995
3.84,0.995
3.86,1.0
3.88,1.0
3.9,1.0
3.92,1.0
3.94,1.0
3.96,1.0
3.98,1.0
4.0,1.0
4.02,1.0
4.04,1.0
4.06,1.0
4.08,1.0
4.1,1.0
4.12,1.0
4.14,1.0
4.16,1.0
4.18,1.0
4.2,1.0
4.22,1.0
4.24,1.0
4.26,1.0
4.28,1.0
4.3,1.0
4.32,1.0
4.34,1.0
4.36,1.0
4.38,1.0
4.4,1.0
4.42,1.0
4.44,1.0
4.46,1.0
4.48,0.835
4.5,0.835
2.2,0.805
2.22,0.81
2.24,-0.88
2.26,-0.875
2.28,0.825
2.3,0.83
2.32,0.835
2.34,0.335
2.36,0.845
2.38,0.745
2.4,0.305
2.42,0.3
2.44,-0.835
2.46,-0.83
2.48,0.27
2.5,0.875
2.52,0.88
2.54,-0.81
2.56,0.885
2.58,0.79
2.6,0.895
2.62,-0.79
2.64,0.19
2.66,0.905
2.68,0.17
2.7,0.16
2.72,0.91
2.74,0.915
2.76,0.815
2.78,0.11
2.8,-0.73
2.82,0.925
2.84,0.07
2.86,0.93
2.88,0.82
2.9,0.935
2.92,0.015
2.94,0.935
2.96,-0.02
2.98,-0.035
3.0,-0.055
3.02,0.945
3.04,0.945
3.06,-0.595
3.08,-0.14
3.1,0.95
3.12,-0.195
3.14,-0.23
3.16,-0.275
3.18,0.96
3.2,0.96
3.22,0.96
3.24,0.96
3.26,0.965
3.28,0.965
3.3,0.965
3.32,0.97
3.34,0.97
3.36,0.97
3.38,0.97
3.4,0.835
3.42,0.835
3.44,0.835
3.46,0.835
3.48,0.84
3.5,0.98
3.52,0.835
3.54,0.835
3.56,0.985
3.58,0.985
3.6,0.985
3.62,0.985
3.64,0.985
3.66,0.99
3.68,0.99
3.7,0.99
3.72,0.99
3.74,0.99
3.76,0.835
3.78,0.835
3.8,0.835
3.82,0.83
3.84,0.83
3.86,0.83
3.88,0.83
3.9,0.83
3.92,0.83
3.94,0.83
3.96,0.83
3.98,0.83
4.0,0.83
4.02,0.83
4.04,0.83
4.06,0.83
4.08,0.83
4.1,0.83
4.12,0.825
4.14,0.825
4.16,0.825
4.18,0.825
4.2,0.825
4.22,0.825
4.24,0.825
4.26,0.825
4.28,0.825
4.3,0.83
4.32,0.83
4.34,0.83
4.36,0.83
4.38,0.83
4.4,0.83
4.42,0.83
4.44,0.83
4.46,0.83
4.48,1.0
4.5,1.0
