{{-0.9999,0,-7.00121},{-0.9999,0,-7.00121},{-0.9949,0,-7.00915}},
{{0.7351,0,4.82661},{0.7351,0,4.82661},{0.7401,0,4.90054}},
{{0.8751,0,8.04919},{0.8801,0,8.23952},{0.8801,0,8.23952}},
{{0.7251,0,4.68412},{0.7301,0,4.75449},{0.7251,0,4.68412}},
{{0.5051,0,2.63364},{0.5101,0,2.66649},{0.5101,0,2.66649}},
{{0.9401,0,11.6264},{0.9451,0,12.0671},{0.9401,0,11.6264}},
{{0.6751,0,4.06268},{0.6801,0,4.11891},{0.6801,0,4.11891}},
{{0.7551,0,5.13406},{0.7601,0,5.21609},{0.7601,0,5.21609}},
{{0.8551,0,7.36845},{0.8601,0,7.52773},{0.8551,0,7.36845}},
{{0.9801,0,17.3231},{0.9851,0,18.8447},{0.9801,0,17.3231}},
{{-0.9899,0,-7.00019},{-0.9899,0,-7.00019},{-0.9949,0,-7.00915}},
{{0.6801,0,4.11891},{0.6851,0,4.17632},{0.6801,0,4.11891}},
{{-0.9949,0,-7.00915},{-0.9899,0,-7.00019},{-0.9949,0,-7.00915}},
{{0.8151,0,6.29429},{0.8151,0,6.29429},{0.8101,0,6.18033}},
{{0.6501,0,3.79791},{0.6551,0,3.84881},{0.6551,0,3.84881}},
{{0.6901,0,4.23496},{0.6901,0,4.23496},{0.6951,0,4.29488}},
{{0.7051,0,4.41875},{0.7001,0,4.35613},{0.7051,0,4.41875}},
{{0.5901,0,3.25326},{0.5951,0,3.29458},{0.5901,0,3.25326}},
{{-0.9499,0,-6.80046},{-0.9449,0,-6.76826},{-0.9499,0,-6.80046}},
{{0.6951,0,4.29488},{0.6951,0,4.29488},{0.7001,0,4.35613}},
{{0.9301,0,10.8525},{0.9301,0,10.8525},{0.9351,0,11.2234}},
{{0.5651,0,3.05585},{0.5651,0,3.05585},{0.5701,0,3.09418}},
{{0.7751,0,5.47616},{0.7751,0,5.47616},{0.7801,0,5.56787}},
{{0.6501,0,3.79791},{0.6551,0,3.84881},{0.6501,0,3.79791}},
{{0.6251,0,3.55713},{0.6301,0,3.60356},{0.6301,0,3.60356}},
{{0.6351,0,3.65082},{0.6401,0,3.69895},{0.6401,0,3.69895}},
{{0.7901,0,5.75959},{0.7951,0,5.85987},{0.7901,0,5.75959}},
{{0.7851,0,5.6623},{0.7851,0,5.6623},{0.7901,0,5.75959}},
{{0.5401,0,2.87202},{0.5451,0,2.9078},{0.5401,0,2.87202}},
{{0.7651,0,5.30038},{0.7701,0,5.38703},{0.7651,0,5.30038}},
{{0.6901,0,4.23496},{0.6851,0,4.17632},{0.6851,0,4.17632}},
{{0.7901,0,5.75959},{0.7901,0,5.75959},{0.7851,0,5.6623}},
{{0.7701,0,5.38703},{0.7701,0,5.38703},{0.7751,0,5.47616}},
{{0.6151,0,3.46666},{0.6201,0,3.51151},{0.6151,0,3.46666}},
{{0.6951,0,4.29488},{0.6901,0,4.23496},{0.6951,0,4.29488}},
{{0.7951,0,5.85987},{0.8001,0,5.96331},{0.7951,0,5.85987}},
{{0.7001,0,4.35613},{0.7001,0,4.35613},{0.7051,0,4.41875}},
{{0.7551,0,5.13406},{0.7551,0,5.13406},{0.7601,0,5.21609}},
{{0.7301,0,4.75449},{0.7301,0,4.75449},{0.7251,0,4.68412}},
{{0.9901,0,21.0013},{0.9951,0,24.7193},{0.9951,0,24.7193}},
{{0.6851,0,4.17632},{0.6851,0,4.17632},{0.6801,0,4.11891}},
{{0.6051,0,3.37921},{0.6051,0,3.37921},{0.6101,0,3.42257}},
{{0.9901,0,21.0013},{0.9951,0,24.7193},{0.9901,0,21.0013}},
{{0.8201,0,6.41215},{0.8251,0,6.53415},{0.8201,0,6.41215}},
{{-0.9949,0,-7.00915},{-0.9949,0,-7.00915},{-0.9999,0,-7.00121}},
{{0.6901,0,4.23496},{0.6851,0,4.17632},{0.6901,0,4.23496}},
{{0.7801,0,5.56787},{0.7851,0,5.6623},{0.7801,0,5.56787}},
{{0.7751,0,5.47616},{0.7701,0,5.38703},{0.7751,0,5.47616}},
{{0.7951,0,5.85987},{0.7951,0,5.85987},{0.7901,0,5.75959}},
{{0.5701,0,3.09418},{0.5751,0,3.13306},{0.5701,0,3.09418}},
{{0.7501,0,5.05418},{0.7501,0,5.05418},{0.7551,0,5.13406}},
{{0.9651,0,14.3914},{0.9601,0,13.6995},{0.9601,0,13.6995}},
{{0.9251,0,10.5093},{0.9251,0,10.5093},{0.9301,0,10.8525}},
{{0.7651,0,5.30038},{0.7651,0,5.30038},{0.7601,0,5.21609}},
{{0.9451,0,12.0671},{0.9501,0,12.5527},{0.9451,0,12.0671}},
{{0.9151,0,9.89247},{0.9201,0,10.1903},{0.9151,0,9.89247}},
{{0.6251,0,3.55713},{0.6251,0,3.55713},{0.6301,0,3.60356}},
{{-0.9849,0,-6.98468},{-0.9799,0,-6.965},{-0.9849,0,-6.98468}},
{{0.7551,0,5.13406},{0.7501,0,5.05418},{0.7551,0,5.13406}},
{{0.8651,0,7.69392},{0.8701,0,7.86754},{0.8651,0,7.69392}},
{{0.9801,0,17.3231},{0.9801,0,17.3231},{0.9751,0,16.1489}},
{{-0.9749,0,-6.94228},{-0.9699,0,-6.9172},{-0.9699,0,-6.9172}},
{{0.7851,0,5.6623},{0.7801,0,5.56787},{0.7851,0,5.6623}},
{{0.5701,0,3.09418},{0.5701,0,3.09418},{0.5651,0,3.05585}},
{{0.9401,0,11.6264},{0.9401,0,11.6264},{0.9351,0,11.2234}},
{{0.6601,0,3.9007},{0.6651,0,3.95362},{0.6601,0,3.9007}},
{{0.5801,0,3.17252},{0.5751,0,3.13306},{0.5801,0,3.17252}},
{{0.7651,0,5.30038},{0.7601,0,5.21609},{0.7601,0,5.21609}},
{{-0.9649,0,-6.8902},{-0.9599,0,-6.86159},{-0.9599,0,-6.86159}},
{{0.6001,0,3.33655},{0.6001,0,3.33655},{0.5951,0,3.29458}},
{{0.7251,0,4.68412},{0.7251,0,4.68412},{0.7201,0,4.61543}},
{{0.9901,0,21.0013},{0.9901,0,21.0013},{0.9851,0,18.8447}},
{{-0.9549,0,-6.83162},{-0.9549,0,-6.83162},{-0.9499,0,-6.80046}},
{{0.9151,0,9.89247},{0.9151,0,9.89247},{0.9101,0,9.61348}},
{{0.8751,0,8.04919},{0.8801,0,8.23952},{0.8751,0,8.04919}},
{{0.5651,0,3.05585},{0.5601,0,3.01807},{0.5651,0,3.05585}},
{{0.9051,0,9.35126},{0.9101,0,9.61348},{0.9051,0,9.35126}},
{{0.8951,0,8.87054},{0.8951,0,8.87054},{0.9001,0,9.10411}},
{{0.7201,0,4.61543},{0.7201,0,4.61543},{0.7251,0,4.68412}},
{{0.9451,0,12.0671},{0.9451,0,12.0671},{0.9401,0,11.6264}},
{{0.6051,0,3.37921},{0.6001,0,3.33655},{0.6051,0,3.37921}},
{{0.9651,0,14.3914},{0.9651,0,14.3914},{0.9701,0,15.1943}},
{{0.6751,0,4.06268},{0.6751,0,4.06268},{0.6801,0,4.11891}},
{{0.8101,0,6.18033},{0.8101,0,6.18033},{0.8151,0,6.29429}},
{{0.8801,0,8.23952},{0.8851,0,8.43927},{0.8801,0,8.23952}},
{{0.8201,0,6.41215},{0.8201,0,6.41215},{0.8151,0,6.29429}},
{{-0.9849,0,-6.98468},{-0.9899,0,-7.00019},{-0.9899,0,-7.00019}},
{{0.7001,0,4.35613},{0.6951,0,4.29488},{0.7001,0,4.35613}},
