{{-0.9999,0,-7.18323},{-0.9999,0,-7.18323},{-0.9949,0,-7.18582}},
{{0.8851,0,4.76214},{0.8851,0,4.76214},{0.8901,0,4.82769}},
{{0.9051,0,5.08882},{0.9051,0,5.08882},{0.9101,0,5.20145}},
{{0.9901,0,13.7867},{0.9951,0,17.1883},{0.9951,0,17.1883}},
{{0.9201,0,5.47475},{0.9251,0,5.63968},{0.9251,0,5.63968}},
{{0.9851,0,11.8752},{0.9851,0,11.8752},{0.9901,0,13.7867}},
{{0.8751,0,4.65749},{0.8751,0,4.65749},{0.8801,0,4.70568}},
{{0.9501,0,6.88309},{0.9501,0,6.88309},{0.9551,0,7.25524}},
{{0.9151,0,5.32945},{0.9201,0,5.47475},{0.9151,0,5.32945}},
{{0.8851,0,4.76214},{0.8901,0,4.82769},{0.8901,0,4.82769}},
{{0.9001,0,4.98989},{0.9051,0,5.08882},{0.9001,0,4.98989}},
{{0.9601,0,7.69083},{0.9601,0,7.69083},{0.9551,0,7.25524}},
{{0.9101,0,5.20145},{0.9101,0,5.20145},{0.9151,0,5.32945}},
{{0.8651,0,4.5831},{0.8651,0,4.5831},{0.8701,0,4.61684}},
{{0.9901,0,13.7867},{0.9951,0,17.1883},{0.9901,0,13.7867}},
{{0.8751,0,4.65749},{0.8801,0,4.70568},{0.8801,0,4.70568}},
{{0.8851,0,4.76214},{0.8801,0,4.70568},{0.8851,0,4.76214}},
{{0.8701,0,4.61684},{0.8701,0,4.61684},{0.8651,0,4.5831}},
{{0.9501,0,6.88309},{0.9451,0,6.56218},{0.9501,0,6.88309}},
{{0.9651,0,8.20691},{0.9701,0,8.82848},{0.9701,0,8.82848}},
{{0.9151,0,5.32945},{0.9151,0,5.32945},{0.9101,0,5.20145}},
{{0.8901,0,4.82769},{0.8951,0,4.90325},{0.8901,0,4.82769}},
{{0.9451,0,6.56218},{0.9451,0,6.56218},{0.9501,0,6.88309}},
{{-0.9649,0,-7.04285},{-0.9649,0,-7.04285},{0.8651,0,4.5831}},
{{-0.9749,0,-7.10227},{-0.9699,0,-7.07347},{-0.9749,0,-7.10227}},
{{-0.9699,0,-7.07347},{-0.9649,0,-7.04285},{-0.9699,0,-7.07347}},
{{-0.9699,0,-7.07347},{-0.9699,0,-7.07347},{-0.9749,0,-7.10227}},
{{0.9701,0,8.82848},{0.9701,0,8.82848},{0.9751,0,9.59426}},
{{0.8701,0,4.61684},{0.8751,0,4.65749},{0.8701,0,4.61684}},
{{-0.9649,0,-7.04285},{0.8651,0,4.5831},{0.8651,0,4.5831}},
{{0.9201,0,5.47475},{0.9251,0,5.63968},{0.9201,0,5.47475}},
{{0.9001,0,4.98989},{0.9001,0,4.98989},{0.8951,0,4.90325}},
{{0.8701,0,4.61684},{0.8751,0,4.65749},{0.8751,0,4.65749}},
{{0.9201,0,5.47475},{0.9201,0,5.47475},{0.9151,0,5.32945}},
{{-0.9899,0,-7.1723},{-0.9849,0,-7.15255},{-0.9899,0,-7.1723}},
{{0.9551,0,7.25524},{0.9601,0,7.69083},{0.9551,0,7.25524}},
{{0.9751,0,9.59426},{0.9801,0,10.5692},{0.9751,0,9.59426}},
{{0.9751,0,9.59426},{0.9751,0,9.59426},{0.9701,0,8.82848}},
{{0.9051,0,5.08882},{0.9001,0,4.98989},{0.9051,0,5.08882}},
{{-0.9849,0,-7.15255},{-0.9899,0,-7.1723},{-0.9849,0,-7.15255}},
{{0.9401,0,6.28351},{0.9401,0,6.28351},{0.9451,0,6.56218}},
{{0.9851,0,11.8752},{0.9801,0,10.5692},{0.9851,0,11.8752}},
{{0.9551,0,7.25524},{0.9551,0,7.25524},{0.9501,0,6.88309}},
{{-0.9799,0,-7.12885},{-0.9749,0,-7.10227},{-0.9799,0,-7.12885}},
{{0.8851,0,4.76214},{0.8801,0,4.70568},{0.8801,0,4.70568}},
{{0.9301,0,5.82704},{0.9251,0,5.63968},{0.9251,0,5.63968}},
{{0.9401,0,6.28351},{0.9451,0,6.56218},{0.9451,0,6.56218}},
{{0.9901,0,13.7867},{0.9901,0,13.7867},{0.9851,0,11.8752}},
{{-0.9649,0,-7.04285},{-0.9699,0,-7.07347},{-0.9649,0,-7.04285}},
{{-0.9949,0,-7.18582},{-0.9899,0,-7.1723},{-0.9949,0,-7.18582}},
{{0.9101,0,5.20145},{0.9051,0,5.08882},{0.9101,0,5.20145}},
{{0.9351,0,6.04024},{0.9351,0,6.04024},{0.9301,0,5.82704}},
{{0.9301,0,5.82704},{0.9301,0,5.82704},{0.9351,0,6.04024}},
{{-0.9899,0,-7.1723},{-0.9899,0,-7.1723},{-0.9949,0,-7.18582}},
{{0.9801,0,10.5692},{0.9801,0,10.5692},{0.9851,0,11.8752}},
{{0.9401,0,6.28351},{0.9351,0,6.04024},{0.9351,0,6.04024}},
{{0.9651,0,8.20691},{0.9701,0,8.82848},{0.9651,0,8.20691}},
{{0.9301,0,5.82704},{0.9251,0,5.63968},{0.9301,0,5.82704}},
{{-0.9949,0,-7.18582},{-0.9949,0,-7.18582},{-0.9999,0,-7.18323}},
{{0.9651,0,8.20691},{0.9601,0,7.69083},{0.9601,0,7.69083}},
{{-0.9799,0,-7.12885},{-0.9849,0,-7.15255},{-0.9849,0,-7.15255}},
{{-0.9799,0,-7.12885},{-0.9749,0,-7.10227},{-0.9749,0,-7.10227}},
{{-0.9799,0,-7.12885},{-0.9799,0,-7.12885},{-0.9849,0,-7.15255}},
{{0.9651,0,8.20691},{0.9651,0,8.20691},{0.9601,0,7.69083}},
{{0.9401,0,6.28351},{0.9351,0,6.04024},{0.9401,0,6.28351}},
{{0.9801,0,10.5692},{0.9751,0,9.59426},{0.9801,0,10.5692}},
{{0.8951,0,4.90325},{0.8951,0,4.90325},{0.8901,0,4.82769}},
{{0.8951,0,4.90325},{0.9001,0,4.98989},{0.8951,0,4.90325}}
