{{-0.9999,0,-7.00124},{-0.9999,0,-7.00124},{-0.9949,0,-7.01006}},
{{0.7351,0,4.92444},{0.7351,0,4.92444},{0.7401,0,4.9998}},
{{0.8751,0,8.20157},{0.8801,0,8.39476},{0.8801,0,8.39476}},
{{0.7251,0,4.77917},{0.7301,0,4.85092},{0.7251,0,4.77917}},
{{0.7701,0,5.49542},{0.7701,0,5.49542},{0.7751,0,5.58617}},
{{0.5051,0,2.68386},{0.5101,0,2.71749},{0.5101,0,2.71749}},
{{0.6751,0,4.1451},{0.6801,0,4.20251},{0.6801,0,4.20251}},
{{0.7551,0,5.23775},{0.7601,0,5.32132},{0.7601,0,5.32132}},
{{0.8551,0,7.51034},{0.8601,0,7.67212},{0.8551,0,7.51034}},
{{0.9801,0,17.5964},{0.9851,0,19.136},{0.9801,0,17.5964}},
{{-0.9899,0,-7.00179},{-0.9899,0,-7.00179},{-0.9949,0,-7.01006}},
{{0.7051,0,4.50851},{0.7001,0,4.44462},{0.7051,0,4.50851}},
{{-0.9949,0,-7.01006},{-0.9899,0,-7.00179},{-0.9949,0,-7.01006}},
{{0.6801,0,4.20251},{0.6851,0,4.26112},{0.6801,0,4.20251}},
{{0.6501,0,3.87469},{0.6551,0,3.92668},{0.6551,0,3.92668}},
{{0.6901,0,4.32097},{0.6901,0,4.32097},{0.6951,0,4.38212}},
{{0.7851,0,5.77568},{0.7851,0,5.77568},{0.7901,0,5.8747}},
{{0.5901,0,3.31793},{0.5951,0,3.36019},{0.5901,0,3.31793}},
{{-0.9499,0,-6.80596},{-0.9449,0,-6.77415},{-0.9499,0,-6.80596}},
{{0.6951,0,4.38212},{0.6951,0,4.38212},{0.7001,0,4.44462}},
{{0.9301,0,11.0446},{0.9301,0,11.0446},{0.9351,0,11.4205}},
{{0.8151,0,6.41866},{0.8151,0,6.41866},{0.8101,0,6.30277}},
{{0.5651,0,3.11598},{0.5651,0,3.11598},{0.5701,0,3.15519}},
{{0.6501,0,3.87469},{0.6551,0,3.92668},{0.6501,0,3.87469}},
{{0.6251,0,3.62864},{0.6301,0,3.67609},{0.6301,0,3.67609}},
{{0.6351,0,3.7244},{0.6401,0,3.77357},{0.6401,0,3.77357}},
{{0.7751,0,5.58617},{0.7751,0,5.58617},{0.7801,0,5.67955}},
{{0.7901,0,5.8747},{0.7951,0,5.97675},{0.7901,0,5.8747}},
{{0.5401,0,2.92786},{0.5451,0,2.96448},{0.5401,0,2.92786}},
{{0.7651,0,5.40718},{0.7701,0,5.49542},{0.7651,0,5.40718}},
{{0.6901,0,4.32097},{0.6851,0,4.26112},{0.6851,0,4.26112}},
{{0.7701,0,5.49542},{0.7651,0,5.40718},{0.7701,0,5.49542}},
{{0.6651,0,4.03373},{0.6651,0,4.03373},{0.6701,0,4.08886}},
{{0.6151,0,3.53615},{0.6201,0,3.582},{0.6151,0,3.53615}},
{{0.6951,0,4.38212},{0.6901,0,4.32097},{0.6951,0,4.38212}},
{{0.9401,0,11.8288},{0.9451,0,12.2753},{0.9401,0,11.8288}},
{{0.7951,0,5.97675},{0.8001,0,6.082},{0.7951,0,5.97675}},
{{0.7551,0,5.23775},{0.7551,0,5.23775},{0.7601,0,5.32132}},
{{0.7301,0,4.85092},{0.7301,0,4.85092},{0.7251,0,4.77917}},
{{0.9901,0,21.3179},{0.9951,0,25.079},{0.9951,0,25.079}},
{{0.6851,0,4.26112},{0.6851,0,4.26112},{0.6801,0,4.20251}},
{{0.6051,0,3.44674},{0.6051,0,3.44674},{0.6101,0,3.49107}},
{{0.9901,0,21.3179},{0.9951,0,25.079},{0.9901,0,21.3179}},
{{0.8201,0,6.53851},{0.8251,0,6.66255},{0.8201,0,6.53851}},
{{-0.9949,0,-7.01006},{-0.9949,0,-7.01006},{-0.9999,0,-7.00124}},
{{0.6901,0,4.32097},{0.6851,0,4.26112},{0.6901,0,4.32097}},
{{0.7801,0,5.67955},{0.7851,0,5.77568},{0.7801,0,5.67955}},
{{0.7751,0,5.58617},{0.7701,0,5.49542},{0.7751,0,5.58617}},
{{0.7951,0,5.97675},{0.7951,0,5.97675},{0.7901,0,5.8747}},
{{0.5701,0,3.15519},{0.5751,0,3.19497},{0.5701,0,3.15519}},
{{0.7501,0,5.15637},{0.7501,0,5.15637},{0.7551,0,5.23775}},
{{0.7001,0,4.44462},{0.7001,0,4.44462},{0.7051,0,4.50851}},
{{0.9251,0,10.6968},{0.9251,0,10.6968},{0.9301,0,11.0446}},
{{0.7651,0,5.40718},{0.7651,0,5.40718},{0.7601,0,5.32132}},
{{0.9451,0,12.2753},{0.9501,0,12.7672},{0.9451,0,12.2753}},
{{0.9151,0,10.0715},{0.9201,0,10.3734},{0.9151,0,10.0715}},
{{0.6251,0,3.62864},{0.6251,0,3.62864},{0.6301,0,3.67609}},
{{-0.9849,0,-6.98689},{-0.9799,0,-6.96776},{-0.9849,0,-6.98689}},
{{0.7551,0,5.23775},{0.7501,0,5.15637},{0.7551,0,5.23775}},
{{0.8851,0,8.59749},{0.8901,0,8.8106},{0.8851,0,8.59749}},
{{-0.9749,0,-6.94557},{-0.9699,0,-6.92097},{-0.9699,0,-6.92097}},
{{0.9651,0,14.629},{0.9601,0,13.9285},{0.9601,0,13.9285}},
{{0.7851,0,5.77568},{0.7801,0,5.67955},{0.7851,0,5.77568}},
{{0.5701,0,3.15519},{0.5701,0,3.15519},{0.5651,0,3.11598}},
{{0.9401,0,11.8288},{0.9401,0,11.8288},{0.9351,0,11.4205}},
{{0.8651,0,7.84088},{0.8701,0,8.01717},{0.8651,0,7.84088}},
{{0.5801,0,3.23534},{0.5751,0,3.19497},{0.5801,0,3.23534}},
{{0.7651,0,5.40718},{0.7601,0,5.32132},{0.7601,0,5.32132}},
{{-0.9649,0,-6.89443},{-0.9599,0,-6.86627},{-0.9599,0,-6.86627}},
{{0.6001,0,3.40311},{0.6001,0,3.40311},{0.5951,0,3.36019}},
{{0.7251,0,4.77917},{0.7251,0,4.77917},{0.7201,0,4.70912}},
{{0.9901,0,21.3179},{0.9901,0,21.3179},{0.9851,0,19.136}},
{{-0.9549,0,-6.83672},{-0.9549,0,-6.83672},{-0.9499,0,-6.80596}},
{{0.9151,0,10.0715},{0.9151,0,10.0715},{0.9101,0,9.78861}},
{{0.8751,0,8.20157},{0.8801,0,8.39476},{0.8751,0,8.20157}},
{{0.5651,0,3.11598},{0.5601,0,3.07732},{0.5651,0,3.11598}},
{{0.9051,0,9.52269},{0.9101,0,9.78861},{0.9051,0,9.52269}},
{{0.8951,0,9.03507},{0.8951,0,9.03507},{0.9001,0,9.27201}},
{{0.7201,0,4.70912},{0.7201,0,4.70912},{0.7251,0,4.77917}},
{{0.9451,0,12.2753},{0.9451,0,12.2753},{0.9401,0,11.8288}},
{{0.6051,0,3.44674},{0.6001,0,3.40311},{0.6051,0,3.44674}},
{{0.7901,0,5.8747},{0.7901,0,5.8747},{0.7851,0,5.77568}},
{{0.6751,0,4.1451},{0.6751,0,4.1451},{0.6801,0,4.20251}},
{{0.8101,0,6.30277},{0.8101,0,6.30277},{0.8151,0,6.41866}},
{{0.8801,0,8.39476},{0.8851,0,8.59749},{0.8801,0,8.39476}},
{{0.8201,0,6.53851},{0.8201,0,6.53851},{0.8151,0,6.41866}},
{{-0.9849,0,-6.98689},{-0.9899,0,-7.00179},{-0.9899,0,-7.00179}},
{{0.7001,0,4.44462},{0.6951,0,4.38212},{0.7001,0,4.44462}},
{{0.6601,0,3.97969},{0.6651,0,4.03373},{0.6601,0,3.97969}},
{{0.5551,0,3.0392},{0.5551,0,3.0392},{0.5601,0,3.07732}},
{{0.7801,0,5.67955},{0.7801,0,5.67955},{0.7751,0,5.58617}},
{{0.8301,0,6.79102},{0.8351,0,6.9242},{0.8301,0,6.79102}},
{{0.8051,0,6.19061},{0.8051,0,6.19061},{0.8101,0,6.30277}},
{{0.8051,0,6.19061},{0.8001,0,6.082},{0.8051,0,6.19061}},
{{0.8401,0,7.06238},{0.8401,0,7.06238},{0.8451,0,7.20588}},
{{0.9551,0,13.314},{0.9601,0,13.9285},{0.9551,0,13.314}},
{{0.6101,0,3.49107},{0.6151,0,3.53615},{0.6101,0,3.49107}},
{{0.8201,0,6.53851},{0.8151,0,6.41866},{0.8151,0,6.41866}},
{{-0.9549,0,-6.83672},{-0.9599,0,-6.86627},{-0.9599,0,-6.86627}},
{{0.9201,0,10.3734},{0.9201,0,10.3734},{0.9151,0,10.0715}},
{{0.9851,0,19.136},{0.9851,0,19.136},{0.9901,0,21.3179}},
{{0.8751,0,8.20157},{0.8751,0,8.20157},{0.8701,0,8.01717}},
{{0.9801,0,17.5964},{0.9801,0,17.5964},{0.9751,0,16.408}},
{{-0.9449,0,-6.77415},{-0.9449,0,-6.77415},{0.4951,0,2.61771}},
{{0.5851,0,3.27632},{0.5851,0,3.27632},{0.5901,0,3.31793}},
{{0.5851,0,3.27632},{0.5801,0,3.23534},{0.5851,0,3.27632}},
{{0.5301,0,2.85601},{0.5351,0,2.89171},{0.5351,0,2.89171}},
{{0.7351,0,4.92444},{0.7301,0,4.85092},{0.7301,0,4.85092}},
{{0.9851,0,19.136},{0.9801,0,17.5964},{0.9851,0,19.136}},
{{0.8901,0,8.8106},{0.8901,0,8.8106},{0.8951,0,9.03507}},
{{-0.9549,0,-6.83672},{-0.9599,0,-6.86627},{-0.9549,0,-6.83672}},
{{0.9601,0,13.9285},{0.9551,0,13.314},{0.9601,0,13.9285}},
{{0.5851,0,3.27632},{0.5801,0,3.23534},{0.5801,0,3.23534}},
{{0.7351,0,4.92444},{0.7301,0,4.85092},{0.7351,0,4.92444}},
{{0.8601,0,7.67212},{0.8601,0,7.67212},{0.8651,0,7.84088}},
{{0.8251,0,6.66255},{0.8251,0,6.66255},{0.8301,0,6.79102}},
{{0.8001,0,6.082},{0.8001,0,6.082},{0.8051,0,6.19061}},
{{0.5151,0,2.75151},{0.5151,0,2.75151},{0.5201,0,2.78593}},
{{0.9101,0,9.78861},{0.9101,0,9.78861},{0.9051,0,9.52269}},
{{0.9101,0,9.78861},{0.9151,0,10.0715},{0.9101,0,9.78861}},
{{0.6601,0,3.97969},{0.6551,0,3.92668},{0.6551,0,3.92668}},
{{-0.9649,0,-6.89443},{-0.9599,0,-6.86627},{-0.9649,0,-6.89443}},
{{0.8401,0,7.06238},{0.8351,0,6.9242},{0.8401,0,7.06238}},
{{0.7101,0,4.57385},{0.7151,0,4.6407},{0.7101,0,4.57385}},
{{-0.9449,0,-6.77415},{-0.9499,0,-6.80596},{-0.9449,0,-6.77415}},
{{0.6101,0,3.49107},{0.6151,0,3.53615},{0.6151,0,3.53615}},
{{0.9251,0,10.6968},{0.9301,0,11.0446},{0.9301,0,11.0446}},
{{0.5751,0,3.19497},{0.5801,0,3.23534},{0.5751,0,3.19497}},
{{0.5751,0,3.19497},{0.5751,0,3.19497},{0.5701,0,3.15519}},
{{0.8451,0,7.20588},{0.8501,0,7.35508},{0.8451,0,7.20588}},
{{0.6251,0,3.62864},{0.6201,0,3.582},{0.6251,0,3.62864}},
{{-0.9849,0,-6.98689},{-0.9849,0,-6.98689},{-0.9899,0,-7.00179}},
{{0.5151,0,2.75151},{0.5201,0,2.78593},{0.5201,0,2.78593}},
{{0.5301,0,2.85601},{0.5301,0,2.85601},{0.5351,0,2.89171}},
{{0.8301,0,6.79102},{0.8301,0,6.79102},{0.8251,0,6.66255}},
{{0.6501,0,3.87469},{0.6501,0,3.87469},{0.6451,0,3.82366}},
{{0.5551,0,3.0392},{0.5501,0,3.00159},{0.5551,0,3.0392}},
{{0.8351,0,6.9242},{0.8401,0,7.06238},{0.8351,0,6.9242}},
{{0.6001,0,3.40311},{0.6051,0,3.44674},{0.6001,0,3.40311}},
{{0.7401,0,4.9998},{0.7351,0,4.92444},{0.7401,0,4.9998}},
{{0.7401,0,4.9998},{0.7401,0,4.9998},{0.7451,0,5.07708}},
{{0.9351,0,11.4205},{0.9401,0,11.8288},{0.9351,0,11.4205}},
{{0.8551,0,7.51034},{0.8551,0,7.51034},{0.8501,0,7.35508}},
{{-0.9799,0,-6.96776},{-0.9799,0,-6.96776},{-0.9849,0,-6.98689}},
{{-0.9799,0,-6.96776},{-0.9749,0,-6.94557},{-0.9799,0,-6.96776}},
{{0.8251,0,6.66255},{0.8201,0,6.53851},{0.8251,0,6.66255}},
{{0.6751,0,4.1451},{0.6701,0,4.08886},{0.6751,0,4.1451}},
{{0.5201,0,2.78593},{0.5201,0,2.78593},{0.5251,0,2.82076}},
{{0.5251,0,2.82076},{0.5201,0,2.78593},{0.5251,0,2.82076}},
{{0.5901,0,3.31793},{0.5901,0,3.31793},{0.5851,0,3.27632}},
{{0.6701,0,4.08886},{0.6751,0,4.1451},{0.6701,0,4.08886}},
{{-0.9649,0,-6.89443},{-0.9699,0,-6.92097},{-0.9699,0,-6.92097}},
{{0.8701,0,8.01717},{0.8701,0,8.01717},{0.8751,0,8.20157}},
{{-0.9749,0,-6.94557},{-0.9699,0,-6.92097},{-0.9749,0,-6.94557}},
{{-0.9749,0,-6.94557},{-0.9749,0,-6.94557},{-0.9799,0,-6.96776}},
{{0.5401,0,2.92786},{0.5351,0,2.89171},{0.5351,0,2.89171}},
{{0.5051,0,2.68386},{0.5101,0,2.71749},{0.5051,0,2.68386}},
{{0.9701,0,15.4418},{0.9651,0,14.629},{0.9701,0,15.4418}},
{{0.6351,0,3.7244},{0.6401,0,3.77357},{0.6351,0,3.7244}},
{{0.8851,0,8.59749},{0.8851,0,8.59749},{0.8801,0,8.39476}},
{{0.8351,0,6.9242},{0.8351,0,6.9242},{0.8301,0,6.79102}},
{{0.6401,0,3.77357},{0.6451,0,3.82366},{0.6401,0,3.77357}},
{{0.5951,0,3.36019},{0.5901,0,3.31793},{0.5951,0,3.36019}},
{{-0.9649,0,-6.89443},{-0.9649,0,-6.89443},{-0.9699,0,-6.92097}},
