{{-0.9999,0,-7.32548},{-0.9999,0,-7.32548},{0.9451,0,-9.34977}},
{{0.9701,0,-8.99679},{0.9751,0,-8.78068},{0.9751,0,-8.78068}},
{{0.9851,0,-7.99839},{0.9901,0,-7.24656},{0.9901,0,-7.24656}},
{{0.9801,0,-8.4669},{0.9751,0,-8.78068},{0.9751,0,-8.78068}},
{{0.9901,0,-7.24656},{0.9901,0,-7.24656},{0.9951,0,-5.79731}},
{{0.9651,0,-9.14565},{0.9651,0,-9.14565},{0.9701,0,-8.99679}},
{{0.9451,0,-9.34977},{0.9501,0,-9.34059},{0.9451,0,-9.34977}},
{{0.9601,0,-9.24538},{0.9651,0,-9.14565},{0.9601,0,-9.24538}},
{{0.9901,0,-7.24656},{0.9951,0,-5.79731},{0.9951,0,-5.79731}},
{{0.9701,0,-8.99679},{0.9751,0,-8.78068},{0.9701,0,-8.99679}},
{{0.9501,0,-9.34059},{0.9551,0,-9.3077},{0.9501,0,-9.34059}},
{{0.9701,0,-8.99679},{0.9701,0,-8.99679},{0.9651,0,-9.14565}},
{{0.9651,0,-9.14565},{0.9601,0,-9.24538},{0.9651,0,-9.14565}},
{{0.9451,0,-9.34977},{0.9451,0,-9.34977},{-0.9999,0,-7.32548}},
{{0.9501,0,-9.34059},{0.9501,0,-9.34059},{0.9451,0,-9.34977}},
{{0.9601,0,-9.24538},{0.9601,0,-9.24538},{0.9551,0,-9.3077}},
{{0.9801,0,-8.4669},{0.9801,0,-8.4669},{0.9751,0,-8.78068}},
{{0.9851,0,-7.99839},{0.9801,0,-8.4669},{0.9801,0,-8.4669}},
{{0.9551,0,-9.3077},{0.9551,0,-9.3077},{0.9601,0,-9.24538}},
{{0.9551,0,-9.3077},{0.9501,0,-9.34059},{0.9551,0,-9.3077}},
{{0.9851,0,-7.99839},{0.9801,0,-8.4669},{0.9851,0,-7.99839}},
{{0.9851,0,-7.99839},{0.9851,0,-7.99839},{0.9901,0,-7.24656}}
