{{-0.9999,0,-7.3209},{-0.9999,0,-7.3209},{0.9401,0,-8.56305}},
{{0.9801,0,-7.49425},{0.9801,0,-7.49425},{0.9851,0,-6.97664}},
{{0.9901,0,-6.15648},{0.9951,0,-4.59157},{0.9951,0,-4.59157}},
{{0.9551,0,-8.47806},{0.9551,0,-8.47806},{0.9601,0,-8.3944}},
{{0.9801,0,-7.49425},{0.9851,0,-6.97664},{0.9851,0,-6.97664}},
{{0.9701,0,-8.09459},{0.9701,0,-8.09459},{0.9751,0,-7.84658}},
{{0.9601,0,-8.3944},{0.9601,0,-8.3944},{0.9651,0,-8.27074}},
{{0.9651,0,-8.27074},{0.9701,0,-8.09459},{0.9651,0,-8.27074}},
{{0.9751,0,-7.84658},{0.9801,0,-7.49425},{0.9751,0,-7.84658}},
{{0.9801,0,-7.49425},{0.9751,0,-7.84658},{0.9801,0,-7.49425}},
{{0.9401,0,-8.56305},{0.9451,0,-8.55709},{0.9401,0,-8.56305}},
{{0.9401,0,-8.56305},{0.9401,0,-8.56305},{-0.9999,0,-7.3209}},
{{0.9901,0,-6.15648},{0.9951,0,-4.59157},{0.9901,0,-6.15648}},
{{0.9551,0,-8.47806},{0.9501,0,-8.53026},{0.9551,0,-8.47806}},
{{0.9901,0,-6.15648},{0.9851,0,-6.97664},{0.9851,0,-6.97664}},
{{0.9451,0,-8.55709},{0.9451,0,-8.55709},{0.9501,0,-8.53026}},
{{0.9601,0,-8.3944},{0.9551,0,-8.47806},{0.9601,0,-8.3944}},
{{0.9751,0,-7.84658},{0.9751,0,-7.84658},{0.9701,0,-8.09459}},
{{0.9701,0,-8.09459},{0.9651,0,-8.27074},{0.9701,0,-8.09459}},
{{0.9451,0,-8.55709},{0.9401,0,-8.56305},{0.9451,0,-8.55709}},
{{0.9901,0,-6.15648},{0.9901,0,-6.15648},{0.9851,0,-6.97664}},
{{0.9651,0,-8.27074},{0.9651,0,-8.27074},{0.9601,0,-8.3944}},
{{0.9501,0,-8.53026},{0.9501,0,-8.53026},{0.9451,0,-8.55709}},
{{0.9501,0,-8.53026},{0.9551,0,-8.47806},{0.9501,0,-8.53026}}
