{{-0.99,0,-5.69764},{-0.99,0,-5.69764},{-0.94,0,-5.74591}},
{{-0.94,0,-5.74591},{-0.94,0,-5.74591},{-0.99,0,-5.69764}},
{{-0.24,0,-1.4513},{-0.19,0,-1.07752},{-0.24,0,-1.4513}},
{{0.01,0,0.481437},{0.06,0,0.895663},{0.01,0,0.481437}},
{{-0.49,0,-3.26682},{-0.49,0,-3.26682},{-0.44,0,-2.91019}},
{{0.56,0,6.75786},{0.56,0,6.75786},{0.61,0,7.7439}},
{{0.36,0,3.83479},{0.41,0,4.45478},{0.41,0,4.45478}},
{{-0.59,0,-3.96647},{-0.54,0,-3.61937},{-0.54,0,-3.61937}},
{{0.76,0,11.8892},{0.96,0,18.515},{0.96,0,18.515}},
{{-0.04,0,0.0790833},{0.01,0,0.481437},{-0.04,0,0.0790833}},
{{0.46,0,5.13728},{0.51,0,5.89809},{0.46,0,5.13728}},
{{-0.79,0,-5.22881},{-0.74,0,-4.94446},{-0.79,0,-5.22881}},
{{-0.39,0,-2.5502},{-0.34,0,-2.18715},{-0.39,0,-2.5502}},
{{0.76,0,11.8892},{0.96,0,18.515},{0.76,0,11.8892}},
{{-0.74,0,-4.94446},{-0.69,0,-4.63378},{-0.74,0,-4.94446}},
{{0.41,0,4.45478},{0.46,0,5.13728},{0.41,0,4.45478}},
{{-0.59,0,-3.96647},{-0.59,0,-3.96647},{-0.54,0,-3.61937}},
{{0.36,0,3.83479},{0.41,0,4.45478},{0.36,0,3.83479}},
{{-0.24,0,-1.4513},{-0.24,0,-1.4513},{-0.29,0,-1.82097}},
{{0.46,0,5.13728},{0.46,0,5.13728},{0.41,0,4.45478}},
{{0.51,0,5.89809},{0.56,0,6.75786},{0.51,0,5.89809}},
{{-0.39,0,-2.5502},{-0.39,0,-2.5502},{-0.44,0,-2.91019}},
{{-0.19,0,-1.07752},{-0.19,0,-1.07752},{-0.14,0,-0.698705}},
{{0.26,0,2.7361},{0.31,0,3.26509},{0.31,0,3.26509}},
{{-0.29,0,-1.82097},{-0.24,0,-1.4513},{-0.29,0,-1.82097}},
