{{-0.99,0,-5.70494},{-0.99,0,-5.70494},{-0.94,0,-5.78471}},
{{-0.94,0,-5.78471},{-0.94,0,-5.78471},{-0.99,0,-5.70494}},
{{0.01,0,0.506909},{0.06,0,0.944736},{0.01,0,0.506909}},
{{-0.49,0,-3.37029},{-0.49,0,-3.37029},{-0.44,0,-3.00881}},
{{0.56,0,7.21715},{0.56,0,7.21715},{0.61,0,8.27317}},
{{0.36,0,4.08171},{0.41,0,4.74681},{0.41,0,4.74681}},
{{-0.24,0,-1.51307},{-0.19,0,-1.12565},{-0.24,0,-1.51307}},
{{-0.59,0,-4.07418},{-0.54,0,-3.72589},{-0.54,0,-3.72589}},
{{0.76,0,12.6981},{0.96,0,19.8014},{0.96,0,19.8014}},
{{-0.04,0,0.0831387},{0.01,0,0.506909},{-0.04,0,0.0831387}},
{{0.46,0,5.47917},{0.51,0,6.29538},{0.46,0,5.47917}},
{{-0.79,0,-5.31908},{-0.74,0,-5.04305},{-0.79,0,-5.31908}},
{{-0.74,0,-5.04305},{-0.69,0,-4.73777},{-0.74,0,-5.04305}},
{{0.76,0,12.6981},{0.96,0,19.8014},{0.76,0,12.6981}},
{{0.36,0,4.08171},{0.41,0,4.74681},{0.36,0,4.08171}},
{{0.41,0,4.74681},{0.46,0,5.47917},{0.41,0,4.74681}},
{{-0.59,0,-4.07418},{-0.59,0,-4.07418},{-0.54,0,-3.72589}},
{{-0.39,0,-2.64223},{-0.34,0,-2.27084},{-0.39,0,-2.64223}},
{{-0.24,0,-1.51307},{-0.24,0,-1.51307},{-0.29,0,-1.89458}},
{{0.46,0,5.47917},{0.46,0,5.47917},{0.41,0,4.74681}},
{{0.51,0,6.29538},{0.56,0,7.21715},{0.51,0,6.29538}},
{{-0.39,0,-2.64223},{-0.39,0,-2.64223},{-0.44,0,-3.00881}},
{{-0.19,0,-1.12565},{-0.19,0,-1.12565},{-0.14,0,-0.731366}},
