{{-0.9999,0,-7.002},{-0.9999,0,-7.002},{-0.9899,0,-7.04234}},
{{-0.9399,0,-6.9001},{-0.9299,0,-6.85014},{-0.9299,0,-6.85014}},
{{0.6101,0,5.22644},{0.6101,0,5.22644},{0.6201,0,5.36776}},
{{0.4701,0,3.59834},{0.4801,0,3.69796},{0.4701,0,3.59834}},
{{0.3201,0,2.28712},{0.3201,0,2.28712},{0.3301,0,2.36639}},
{{0.8601,0,11.3299},{0.8601,0,11.3299},{0.8501,0,10.8886}},
{{0.4801,0,3.69796},{0.4801,0,3.69796},{0.4901,0,3.79961}},
{{-0.8099,0,-6.06093},{-0.8099,0,-6.06093},{0.2401,0,1.67968}},
{{0.3601,0,2.60982},{0.3601,0,2.60982},{0.3701,0,2.69302}},
{{-0.8199,0,-6.13451},{-0.8099,0,-6.06093},{-0.8099,0,-6.06093}},
{{0.5901,0,4.95619},{0.6001,0,5.08933},{0.6001,0,5.08933}},
{{0.9701,0,21.7124},{0.9701,0,21.7124},{0.9801,0,24.5191}},
{{0.2501,0,1.7534},{0.2501,0,1.7534},{0.2601,0,1.82768}},
{{0.7201,0,7.08275},{0.7301,0,7.29381},{0.7301,0,7.29381}},
{{0.7701,0,8.24133},{0.7801,0,8.50875},{0.7801,0,8.50875}},
{{-0.9099,0,-6.73921},{-0.9099,0,-6.73921},{-0.8999,0,-6.67933}},
{{0.7001,0,6.68636},{0.7001,0,6.68636},{0.7101,0,6.88048}},
{{0.5101,0,4.00946},{0.5201,0,4.11791},{0.5101,0,4.00946}},
{{0.5701,0,4.70089},{0.5701,0,4.70089},{0.5801,0,4.82678}},
{{0.5301,0,4.22887},{0.5301,0,4.22887},{0.5401,0,4.34249}},
{{0.9801,0,24.5191},{0.9901,0,29.3392},{0.9901,0,29.3392}},
{{-0.9399,0,-6.9001},{-0.9399,0,-6.9001},{-0.9299,0,-6.85014}},
{{0.3401,0,2.44657},{0.3501,0,2.52769},{0.3401,0,2.44657}},
{{0.9401,0,16.9568},{0.9401,0,16.9568},{0.9301,0,15.9121}},
{{0.6301,0,5.51355},{0.6401,0,5.66409},{0.6301,0,5.51355}},
{{-0.9399,0,-6.9001},{-0.9499,0,-6.94538},{-0.9399,0,-6.9001}},
{{0.8501,0,10.8886},{0.8501,0,10.8886},{0.8601,0,11.3299}},
{{0.5301,0,4.22887},{0.5201,0,4.11791},{0.5301,0,4.22887}},
{{-0.8499,0,-6.34938},{-0.8499,0,-6.34938},{-0.8399,0,-6.27885}},
{{-0.9099,0,-6.73921},{-0.9199,0,-6.7963},{-0.9099,0,-6.73921}},
{{0.8101,0,9.40442},{0.8201,0,9.73976},{0.8101,0,9.40442}},
{{-0.9899,0,-7.04234},{-0.9799,0,-7.03788},{-0.9899,0,-7.04234}},
{{0.3901,0,2.86284},{0.4001,0,2.9496},{0.3901,0,2.86284}},
{{0.2401,0,1.67968},{0.2401,0,1.67968},{0.2501,0,1.7534}},
{{0.4401,0,3.31062},{0.4301,0,3.21811},{0.4301,0,3.21811}},
{{0.4201,0,3.12716},{0.4201,0,3.12716},{0.4301,0,3.21811}},
{{0.2701,0,1.90254},{0.2701,0,1.90254},{0.2801,0,1.97804}},
{{0.6001,0,5.08933},{0.6001,0,5.08933},{0.6101,0,5.22644}},
{{0.9801,0,24.5191},{0.9801,0,24.5191},{0.9901,0,29.3392}},
{{0.6701,0,6.14743},{0.6701,0,6.14743},{0.6601,0,5.98068}},
{{0.5201,0,4.11791},{0.5301,0,4.22887},{0.5201,0,4.11791}},
{{-0.8399,0,-6.27885},{-0.8299,0,-6.20718},{-0.8299,0,-6.20718}},
{{0.2501,0,1.7534},{0.2401,0,1.67968},{0.2501,0,1.7534}},
{{0.6601,0,5.98068},{0.6601,0,5.98068},{0.6501,0,5.81969}},
{{0.8401,0,10.4789},{0.8401,0,10.4789},{0.8501,0,10.8886}},
{{0.3701,0,2.69302},{0.3601,0,2.60982},{0.3701,0,2.69302}},
{{0.8001,0,9.08873},{0.8101,0,9.40442},{0.8001,0,9.08873}},
{{0.8901,0,12.8971},{0.9001,0,13.5255},{0.9001,0,13.5255}},
{{0.6201,0,5.36776},{0.6201,0,5.36776},{0.6101,0,5.22644}},
{{0.9301,0,15.9121},{0.9401,0,16.9568},{0.9301,0,15.9121}},
{{0.6101,0,5.22644},{0.6001,0,5.08933},{0.6101,0,5.22644}},
{{0.5001,0,3.90341},{0.5001,0,3.90341},{0.5101,0,4.00946}},
{{0.4301,0,3.21811},{0.4301,0,3.21811},{0.4201,0,3.12716}},
{{0.3801,0,2.77733},{0.3901,0,2.86284},{0.3801,0,2.77733}},
{{0.2601,0,1.82768},{0.2701,0,1.90254},{0.2601,0,1.82768}},
{{0.7901,0,8.79073},{0.7801,0,8.50875},{0.7801,0,8.50875}},
{{0.8301,0,10.097},{0.8401,0,10.4789},{0.8401,0,10.4789}},
{{-0.8399,0,-6.27885},{-0.8399,0,-6.27885},{-0.8299,0,-6.20718}},
{{0.2901,0,2.0542},{0.3001,0,2.13107},{0.3001,0,2.13107}},
{{0.8701,0,11.8077},{0.8601,0,11.3299},{0.8601,0,11.3299}},
{{0.5601,0,4.57834},{0.5601,0,4.57834},{0.5701,0,4.70089}},
{{0.3501,0,2.52769},{0.3601,0,2.60982},{0.3501,0,2.52769}},
{{0.8301,0,10.097},{0.8401,0,10.4789},{0.8301,0,10.097}},
{{0.6401,0,5.66409},{0.6401,0,5.66409},{0.6501,0,5.81969}},
{{-0.8399,0,-6.27885},{-0.8499,0,-6.34938},{-0.8399,0,-6.27885}},
{{-0.8899,0,-6.61705},{-0.8899,0,-6.61705},{-0.8799,0,-6.55268}},
{{-0.8499,0,-6.34938},{-0.8599,0,-6.41864},{-0.8499,0,-6.34938}},
{{0.5101,0,4.00946},{0.5201,0,4.11791},{0.5201,0,4.11791}},
{{0.7901,0,8.79073},{0.7901,0,8.79073},{0.7801,0,8.50875}},
{{-0.8099,0,-6.06093},{0.2401,0,1.67968},{0.2401,0,1.67968}},
{{0.9801,0,24.5191},{0.9701,0,21.7124},{0.9801,0,24.5191}},
{{0.5401,0,4.34249},{0.5501,0,4.45893},{0.5401,0,4.34249}},
{{0.5701,0,4.70089},{0.5801,0,4.82678},{0.5801,0,4.82678}},
{{0.7701,0,8.24133},{0.7701,0,8.24133},{0.7801,0,8.50875}},
{{0.2601,0,1.82768},{0.2601,0,1.82768},{0.2501,0,1.7534}},
{{0.6501,0,5.81969},{0.6601,0,5.98068},{0.6501,0,5.81969}},
{{0.6501,0,5.81969},{0.6501,0,5.81969},{0.6401,0,5.66409}},
{{0.8701,0,11.8077},{0.8701,0,11.8077},{0.8601,0,11.3299}},
{{0.7501,0,7.74519},{0.7501,0,7.74519},{0.7601,0,7.98718}},
{{0.3101,0,2.20869},{0.3201,0,2.28712},{0.3101,0,2.20869}},
{{0.3501,0,2.52769},{0.3501,0,2.52769},{0.3401,0,2.44657}},
{{0.4201,0,3.12716},{0.4101,0,3.03768},{0.4201,0,3.12716}},
{{-0.8899,0,-6.61705},{-0.8999,0,-6.67933},{-0.8899,0,-6.61705}},
{{0.7401,0,7.51436},{0.7501,0,7.74519},{0.7501,0,7.74519}},
{{0.8901,0,12.8971},{0.8901,0,12.8971},{0.9001,0,13.5255}},
{{0.5501,0,4.45893},{0.5601,0,4.57834},{0.5501,0,4.45893}},
{{0.7201,0,7.08275},{0.7201,0,7.08275},{0.7301,0,7.29381}},
{{0.7201,0,7.08275},{0.7101,0,6.88048},{0.7201,0,7.08275}},
{{-0.9199,0,-6.7963},{-0.9299,0,-6.85014},{-0.9299,0,-6.85014}},
{{0.3201,0,2.28712},{0.3101,0,2.20869},{0.3201,0,2.28712}},
{{0.7101,0,6.88048},{0.7201,0,7.08275},{0.7101,0,6.88048}},
