2.2,-0.99
2.22,-0.99
2.24,-0.99
2.26,-0.99
2.28,-0.99
2.3,-0.99
2.32,-0.99
2.34,-0.99
2.36,0.59
2.38,0.595
2.4,0.81
2.42,-0.98
2.44,0.62
2.46,0.825
2.48,0.635
2.5,0.64
2.52,0.835
2.54,0.84
2.56,0.66
2.58,0.515
2.6,0.85
2.62,-0.95
2.64,0.675
2.66,0.68
2.68,0.685
2.7,0.69
2.72,-0.94
2.74,0.87
2.76,0.47
2.78,0.7
2.8,0.88
2.82,0.705
2.84,-0.92
2.86,-0.92
2.88,0.44
2.9,0.435
2.92,0.72
2.94,0.72
2.96,0.725
2.98,0.725
3.0,0.725
3.02,-0.895
3.04,-0.895
3.06,0.915
3.08,0.915
3.1,0.915
3.12,-0.88
3.14,-0.88
3.16,0.365
3.18,0.925
3.2,0.355
3.22,-0.865
3.24,0.93
3.26,-0.86
3.28,0.33
3.3,0.325
3.32,-0.85
3.34,0.94
3.36,0.305
3.38,-0.84
3.4,-0.835
3.42,0.945
3.44,0.945
3.46,-0.825
3.48,-0.825
3.5,-0.82
3.52,-0.815
3.54,-0.81
3.56,-0.81
3.58,0.23
3.6,0.225
3.62,-0.795
3.64,-0.795
3.66,-0.79
3.68,0.195
3.7,-0.78
3.72,0.74
3.74,0.175
3.76,-0.77
3.78,0.97
3.8,-0.76
3.82,0.735
3.84,0.735
3.86,0.735
3.88,0.735
3.9,0.735
3.92,-0.73
3.94,0.98
3.96,0.98
3.98,-0.715
4.0,0.06
4.02,-0.705
4.04,-0.7
4.06,-0.69
4.08,0.02
4.1,-0.68
4.12,-0.67
4.14,-0.665
4.16,0.73
4.18,-0.65
4.2,-0.64
4.22,0.995
4.24,0.995
4.26,0.995
4.28,0.73
4.3,0.73
4.32,0.735
4.34,0.735
4.36,0.735
4.38,0.735
4.4,0.735
4.42,0.74
4.44,0.74
4.46,-0.325
4.48,0.74
4.5,0.995
2.2,0.79
2.22,0.79
2.24,0.79
2.26,0.795
2.28,0.795
2.3,0.795
2.32,0.795
2.34,0.57
2.36,0.8
2.38,0.805
2.4,0.605
2.42,0.555
2.44,0.82
2.46,0.63
2.48,0.825
2.5,0.83
2.52,0.645
2.54,0.655
2.56,0.845
2.58,-0.955
2.6,0.67
2.62,0.505
2.64,0.855
2.66,0.86
2.68,0.865
2.7,0.865
2.72,0.48
2.74,0.695
2.76,-0.93
2.78,0.88
2.8,0.705
2.82,0.885
2.84,0.45
2.86,0.445
2.88,-0.915
2.9,-0.915
2.92,0.895
2.94,0.9
2.96,0.9
2.98,0.905
3.0,0.905
3.02,0.405
3.04,0.4
3.06,0.73
3.08,0.73
3.1,0.73
3.12,0.375
3.14,0.37
3.16,-0.875
3.18,0.735
3.2,-0.87
3.22,0.345
3.24,0.74
3.26,0.335
3.28,-0.855
3.3,-0.855
3.32,0.315
3.34,0.74
3.36,-0.845
3.38,0.3
3.4,0.29
3.42,0.74
3.44,0.74
3.46,0.27
3.48,0.265
3.5,0.26
3.52,0.25
3.54,0.245
3.56,0.24
3.58,-0.805
3.6,-0.8
3.62,0.22
3.64,0.21
3.66,0.205
3.68,-0.785
3.7,0.19
3.72,0.965
3.74,-0.775
3.76,0.165
3.78,0.735
3.8,0.15
3.82,0.97
3.84,0.975
3.86,0.975
3.88,0.975
3.9,0.975
3.92,0.1
3.94,0.735
3.96,0.735
3.98,0.07
4.0,-0.71
4.02,0.05
4.04,0.04
4.06,0.03
4.08,-0.685
4.1,0.01
4.12,0.0
4.14,-0.01
4.16,0.99
4.18,-0.035
4.2,-0.05
4.22,0.73
4.24,0.73
4.26,0.73
4.28,0.995
4.3,0.995
4.32,0.995
4.34,0.995
4.36,0.995
4.38,0.995
4.4,0.995
4.42,0.995
4.44,0.995
4.46,-0.425
4.48,0.995
4.5,0.745
